track_name,track_pop,artist,artist_pop,album,length,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days
New Home (Slowed),70,Austin Farwell,60,New Home (Slowed),174521,0.356,0.00558,11.0,-27.72,1.0,0.0417,0.99,0.934,0.0991,0.122,70.012,6h6runZeeczWEuEW2pFvYW,174521.0,4.0,New Home (Slowed),Austin Farwell,182468972,164100,-302
Creepin' (feat. 21 Savage) - Remix,66,Metro Boomin,88,Creepin' (Remix),232800,0.709,0.661,1.0,-5.993,0.0,0.0737,0.48,0.0,0.089,0.18,97.962,5Ee4IyhPaOVRMc15fUOeG9,232800.0,4.0,"Metro Boomin, The Weeknd, 21 Savage - Creepin' (Visualizer)",The Weeknd & 21,79080801,164100,1135
LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo),59,MACE,55,LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo),237613,0.656,0.678,5.0,-6.851,0.0,0.0507,0.12,1.86e-05,0.147,0.166,129.871,0aQi1JGO1oKWEmKGfvf8TF,237614.0,3.0,"MACE, BLANCO, Salmo - LA CANZONE NOSTRA",BLANCO,8881963,164100,6375
BO$$,64,Fifth Harmony,67,Reflection (Deluxe),171413,0.813,0.872,9.0,-5.224,1.0,0.107,0.00621,0.0,0.0498,0.736,103.016,1COvXs6jaykXC73h9OSBVM,171413.0,4.0,Fifth Harmony - BO$$ (BOSS),Fifth Harmony,1758343,164100,0
Freedom,63,Kygo,77,Freedom,198635,0.715,0.635,7.0,-6.591,1.0,0.0791,0.127,0.0,0.0862,0.39,112.887,5Gj1wG8b12VQdEd3hUuSwo,198635.0,4.0,"Kygo, Zak Abel - Freedom ft. Zak Abel",Kygo & Zak Abel,16041396,164100,899
10 NUMARA,67,Lvbel C5,70,10 NUMARA,118565,0.684,0.652,11.0,-10.144,1.0,0.164,0.00667,0.000236,0.0816,0.654,142.068,6GDpxEOvaXS0nbqSrFtDAQ,118565.0,4.0,"LVBEL C5 - '10 numara,",Burak,8914513,164096,-83
More Than Friends,36,Aidan Bissett,55,More Than Friends,183012,0.559,0.655,6.0,-6.792,1.0,0.051,0.58,0.000155,0.124,0.667,160.016,0NF8WXHL65nMVslHdZ1AgU,183012.0,4.0,Aidan Bissett - More Than Friends,Aidan Bissett,140020166,164050,-983
Ma Belle,71,AP Dhillon,74,Ma Belle,160824,0.908,0.314,0.0,-9.614,1.0,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,3D0pmiK3zyF9PudyJ8mkor,160825.0,4.0,Ma Belle - AP Dhillon (ft. Amari),AP Dhillon & Amari,6445169,163900,149
Chinese New Year,69,SALES,58,Chinese New Year,160000,0.744,0.845,4.0,-7.422,0.0,0.253,0.759,0.232,0.1,0.749,75.221,0SIAFU49FFHwR3QnT5Jx0k,160000.0,4.0,SALES - chinese new year,SALES,55834901,163880,-603
Otro Trago,74,Sech,79,Sueños,225933,0.746,0.7,0.0,-4.669,1.0,0.341,0.136,0.000159,0.11,0.619,176.044,1Ej96GIBCTvgH7tNX1r3qr,225933.0,4.0,Sech - Otro Trago ft. Darell (Video Oficial),SechMusic,5275453,163850,-675
"Desi Girl (From ""Dostana"")",50,Vishal-Shekhar,74,Best of Me Vishal Shekhar,306986,0.746,0.924,8.0,-6.057,1.0,0.0442,0.0169,0.00279,0.097,0.807,136.051,5yDtBUvjNse5mr5887lj59,306987.0,4.0,"Desi Girl Full Video - Dostana|John,Abhishek,Priyanka|Sunidhi Chauhan, Vishal Dadlani",Vishal & Shekhar & Shankar Mahadevan & Sunidhi Chauhan & Vishal Dadlani,12697110,163848,913
Câu Hẹn Câu Thề - ACV Remix,0,Đình Dũng,31,Câu Hẹn Câu Thề (ACV Remix),305388,0.745,0.791,5.0,-3.481,0.0,0.0354,0.00108,0.0216,0.322,0.363,119.988,3tHtwxX3qljA0Uy4Nynpu5,305389.0,4.0,CÂU HẸN CÂU THỀ - ĐÌNH DŨNG | OFFICIAL MUSIC VIDEO,"Đình Dũng, ACV",4490938,163800,161
Hello,0,Adele,83,Hello,295502,0.471,0.431,5.0,-6.129,0.0,0.0342,0.329,0.0,0.0854,0.289,157.98,1MDoll6jK4rrk2BcFRP5i7,295502.0,4.0,Adele - Hello (Official Music Video),Adele,49935621,163800,4975
Snowman,0,Sia,81,Everyday Is Christmas,165906,0.716,0.512,1.0,-6.257,1.0,0.0331,0.483,0.0,0.0928,0.326,104.957,3E6Ydoy1H8ePoigc10Mgsa,165907.0,3.0,Sia - Snowman [Official Video],Sia,25676667,163800,-660
I'm God,53,Clams Casino,57,I'm God,277710,0.529,0.641,2.0,-6.78,1.0,0.0336,0.0711,0.76,0.102,0.089,141.927,6SFkLxjZLpK6PNwO91sMES,277711.0,4.0,"""I'm God"" by Clams Casino and Imogen Heap",Miss me?,298674032,163774,-926
Бывшие,43,Ольга Серябкина,36,Бывшие,188275,0.862,0.736,6.0,-6.166,0.0,0.0611,0.0258,0.0184,0.13,0.412,115.976,73y1sIyjM3jsIcIV4ZvtHi,188276.0,4.0,Ольга Серябкина  - Бывшие (LYRIC VIDEO),SERYABKINA,22824246,163700,-135
Can't Get You out of My Head,81,Kylie Minogue,71,Fever,230640,0.766,0.563,9.0,-7.516,0.0,0.0339,0.0263,0.683,0.115,0.964,126.007,3E7ZwUMJFqpsDOJzEkBrQ7,230640.0,4.0,Kylie Minogue - Can't Get You Out Of My Head (HD),Kylie Minogue,18387331,163600,260
Clic clic pan pan,64,Yanns,53,Clic clic pan pan,163977,0.798,0.763,10.0,-6.134,0.0,0.0654,0.204,0.0,0.213,0.698,132.016,37DnQQzvedZUOhtjEEaHQT,163977.0,4.0,Yanns  -  Clic clic pan pan (Clip Officiel),yannsofficiel,15524838,163586,-482
Suzanne (feat. Gregory Porter),50,Here It Is,37,Suzanne,273626,0.363,0.299,4.0,-13.825,1.0,0.054,0.82,3.65e-05,0.111,0.178,149.307,2IYWqinJpFhid2qRqnqPDA,273627.0,4.0,Nyanda Barasa,❥𝗠𝗜𝗭𝗭𝗦𝗨𝗘🕊️,10631630,163500,3800
Sum 2 Prove,47,Lil Baby,86,Sum 2 Prove,207519,0.822,0.534,4.0,-7.645,0.0,0.338,0.0183,0.0,0.0848,0.431,124.019,5lH0a1PZW7b0tmD4Rw6i9B,207519.0,4.0,Lil Baby - Sum 2 Prove (Official Video),Lil Baby,37429045,163400,729
223's (feat. 9lokknine),75,YNW Melly,74,Melly vs. Melvin,176640,0.932,0.547,0.0,-7.787,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,29ZXwWOOLz9t5fa3eT3i7T,176640.0,4.0,YNW Melly - 223s ft. 9lokknine [Official Audio],YNW Melly,23419312,163400,1450
Cinta Sejati,67,Bunga Citra Lestari,59,Hit Singles BCL And More,302866,0.407,0.398,5.0,-7.362,1.0,0.0277,0.857,0.000117,0.0928,0.25,89.547,7zoWyFMR4t8m4CWSmTAois,302867.0,4.0,"Bunga Citra Lestari - Cinta Sejati ""Ost Habibie Ainun"" (Official Music Video)",Bunga Citra Lestari,55126961,163300,2100
ALI MOLA ALI DAM DAM - Transient Mix,46,SULTAN UL QADRIA QAWWAL,28,ALI MOLA ALI DAM DAM (Transient Mix),284800,0.682,0.887,8.0,-2.579,0.0,0.0528,0.268,0.0,0.079,0.755,150.007,6lWUSzEPDjmBpX14NGCyo0,284800.0,4.0,ALI MOLA ALI DAM DAM | Official Full Track | Remix | 2019 | Sultan Ul Qadria Qawwal.,SULTAN UL QADRIA QAWWAL,8843578,163238,38
Dia de Enero,82,Shakira,86,"Fijación Oral, Vol. 1",173133,0.687,0.361,10.0,-11.589,1.0,0.0792,0.35,1.11e-05,0.11,0.526,165.747,0OEBOJhSObnFuHuasXdt52,173133.0,4.0,Shakira - Dia de Enero (Official HD Video),Shakira,27976730,163200,1000
Ven Espíritu de Dios,29,Vale Montes,25,Ven Espíritu de Dios,286689,0.287,0.632,8.0,-7.148,1.0,0.0365,0.574,0.0,0.117,0.182,145.754,4U6ML9i3xKdszyqTsxHeDt,286689.0,4.0,original sound,Vale Mendoza,5480242,163000,-51
Offshore (Remix),0,Shubh,0,Trendtape,170340,0.737,0.558,5.0,-8.741,0.0,0.2,0.0736,0.00477,0.109,0.809,80.037,3gcIOGNpBDObBf9tjhAqhb,170340.0,1.0,Offshore,Shubh,6535792,162896,-507
Un Dia Todo Se Termina,70,Tornillo,67,Un Dia Todo Se Termina,216393,0.978,0.459,3.0,-6.183,0.0,0.108,0.125,0.0,0.0791,0.75,122.009,4h3D9YX8raIWdDaDyiopow,216393.0,4.0,Tornillo-Un día todo se termina,Tornillo,10194529,162800,2300
6IXSPEED,59,7oh2,43,6IXSPEED,149394,0.469,0.822,10.0,-4.587,0.0,0.0701,0.0364,0.236,0.183,0.276,166.899,56Kb55Pzodbj5cGJcyZW1W,149394.0,4.0,6IXSPEED,7oh2,59559771,162800,-1154
Kabhi Khushi Kabhie Gham - Sad Version -1,52,Jatin-Lalit,65,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),112106,0.331,0.398,1.0,-9.996,1.0,0.0325,0.768,0.000476,0.0931,0.227,79.924,3CEtybG3xh8q0WMwtn2c0h,112107.0,4.0,"Kabhi Khushi Kabhie Gham (Sad Version,1) Best Title Track - Shah Rukh|Hrithik|Sonu Nigam",Jatin-Lalit & Sonu Nigam,13032606,162800,2680
El Mariachi Loco,39,Mariachi de la Ciudad de Mexico,28,Sabes una Cosa... Gracias Mamá,174933,0.768,0.571,7.0,-6.768,1.0,0.0314,0.675,0.000871,0.0978,0.75,104.927,2t4Xr23WCRxao3l6EdJaXY,174933.0,4.0,El Mariachi Loco,Mariachi de la Ciudad de Mexico,146804299,162702,402
Cancan,30,As des As,10,Accordeon parade par les As des As,164133,0.723,0.875,2.0,-6.906,1.0,0.0537,0.354,0.474,0.0735,0.965,88.272,6uyTtAErkllTYWVMfnvzJ2,164133.0,4.0,Cancan,As des As,114940443,162700,1400
Hermosa Flor - Live,41,NATTI NATASHA,71,Regalo de Madre (Live),120813,0.455,0.259,4.0,-10.027,1.0,0.0415,0.928,0.0,0.151,0.32,69.595,3dG6YbDEyxKnIt0K8xYQSI,120813.0,4.0,Natti Natasha - Hermosa Flor [Live],Natti Natasha,8784878,162700,2800
Remodelación Facial - Versión Tuba,26,Espinoza Paz,63,Que No Se Caiga el Ritmo (Deluxe),226167,0.75,0.786,5.0,-5.997,1.0,0.0846,0.508,0.0,0.114,0.96,166.98,4hBPfzrlCIcJ2fw30enmfl,226168.0,4.0,Espinoza Paz - Remodelación Facial,Espinoza Paz,51147852,162700,0
Martin & Gina,84,Polo G,80,THE GOAT,132832,0.832,0.534,1.0,-7.813,0.0,0.253,0.345,0.0,0.165,0.116,93.924,1VLtjHwRWOVJiE5Py7JxoQ,132833.0,4.0,Polo G - Martin & Gina (Official Video),Polo G,16522603,162700,-1175
Asmara,55,Setia Band,47,Satu Hati,263946,0.203,0.552,9.0,-4.914,0.0,0.0326,0.277,0.00024,0.143,0.185,202.443,6hw87Q996MAN0CxMTSKjSj,263947.0,4.0,Setia Band - Asmara | Official Video Klip,Setia Band,3318652,162500,3100
We're Beautiful,41,ABSRDST,28,We're Beautiful,241711,0.651,0.793,5.0,-5.288,1.0,0.0837,0.0383,0.022,0.178,0.261,146.07,3V2PU0Bd7r8PjauFRDZlMv,241711.0,4.0,We're Beautiful,Diveo,41421175,162500,-632
STARSTRUKK (feat. Katy Perry),67,3OH!3,60,WANT (Deluxe),202666,0.607,0.805,11.0,-5.579,0.0,0.0608,0.00175,0.0,0.231,0.232,139.894,1hBM2D1ULT3aeKuddSwPsK,202667.0,4.0,3OH!3 - STARSTRUKK (Feat. Katy Perry) [OFFICIAL MUSIC VIDEO],Katy Perry & 3OH!3,95117668,162432,-618
"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",75,La Pantera,57,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",413110,0.672,0.745,5.0,-5.269,0.0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,0Bv7O6fmZk3GrNQFYJaXPn,413111.0,4.0,"Cayó La Noche Remix - La Pantera, Quevedo, Juseph ft. Bejo, Abhir Hathi, Cruz Cafuné, El Ima",Cruz Cafuné,85869104,162408,-1183
That's the Way It Is,0,Céline Dion,72,The Very Best of Celine Dion,241373,0.634,0.886,9.0,-5.424,1.0,0.0434,0.154,0.0,0.118,0.577,93.04,1iMoeYXQyq2yaUh10NmeNE,241373.0,4.0,Céline Dion - That's The Way It Is (Official Video),Celine Dion,4632807,162400,1544
Комета,0,JONY,61,Комета,161142,0.618,0.619,0.0,-4.569,0.0,0.0739,0.609,0.0,0.0949,0.268,139.974,1tjM9dP8GWkYl4orF7yLWD,161143.0,4.0,JONY - Комета,JONY,30835585,162400,-300
eu me amo mais,64,GIULIA BE,61,solta,133080,0.572,0.51,6.0,-8.285,0.0,0.0836,0.628,0.0,0.0803,0.47,171.813,0qfHRo7pVX4GMJlhG70NQs,133080.0,4.0,Giulia Be - eu me amo mais (video),giulia be,2680188,162390,2172
Marhaban Ya Ramadhon,17,Aishwa Nahla Karnadi,43,Marhaban Ya Ramadhon,183641,0.838,0.233,6.0,-17.556,1.0,0.0505,0.732,0.00128,0.121,0.476,100.036,5NFNYHp36DdPLqMtdItqiI,183642.0,4.0,Marhaban Ya Ramadan,Tons.Tone,21944719,162300,-334
โพสต์สุดท้าย,25,นุ๊ก ธนดล,22,โพสต์สุดท้าย,292842,0.451,0.62,8.0,-4.582,1.0,0.0283,0.436,0.0,0.0724,0.333,134.005,750ULacuF1geZBoBZYjmSB,292843.0,4.0,Cover Version สิริที่รัก - นุ๊ก ธนดล 「บ้านสิงห์คอนเสิร์ต Live5.2」,นุ๊ก ธนดล,23763381,162300,-115
Hall of Fame (feat. will.i.am),31,The Script,71,Mother's Day Songs,201240,0.455,0.837,10.0,-5.762,1.0,0.0548,0.0685,0.0,0.122,0.62,84.747,1KxFG8U5M4nAuHlpiKYkca,201240.0,4.0,The Script - Hall of Fame (Official Video) ft. will.i.am,The Script,46919313,162275,3626
Packs and Potions,58,HAZEY,43,Packs and Potions,160551,0.872,0.525,11.0,-6.374,1.0,0.419,0.272,1.76e-06,0.0691,0.701,144.941,1DxRMgLoWXgmIFF2Unp5pD,160552.0,4.0,HAZEY - Packs and Potions (Official Video),Hazey,52835626,162200,-1400
Me Gustas,40,Joan Sebastian,74,"Colección De Oro: Con Banda, Vol. 3",146854,0.591,0.672,5.0,-6.14,1.0,0.0387,0.814,0.000171,0.405,0.939,102.887,189G7Vl2u4XpXOAfQ25TLX,146855.0,4.0,Joan Sebastian - Me Gustas (Letra Oficial),Joan Sebastian,4355139,162100,6160
Out of My League,76,Fitz and The Tantrums,64,More Than Just a Dream (Deluxe Edition),209386,0.545,0.968,9.0,-3.553,0.0,0.0853,0.0387,0.00325,0.331,0.527,169.965,2AYEOC02WLhUiOoaig2SEH,209386.0,4.0,Fitz And The Tantrums - Out Of My League [Official Music Video],Fitz & The Tantrums,62579920,162100,-524
How to Save a Life,83,The Fray,67,How To Save A Life,262533,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,262533.0,4.0,The Fray - How to Save a Life (Official Video),The Fray,143720936,162022,-301
Suds in the Bucket,70,Sara Evans,53,Restless,227266,0.511,0.903,10.0,-3.163,1.0,0.0397,0.052,0.000529,0.304,0.898,161.992,6NhpIdjYoufuNNlBsgOztc,227267.0,4.0,Sara Evans - Suds In The Bucket (Official HD Video),Sara Evans,36711122,162000,-830
Stand by Me,83,Ben E. King,63,Don't Play That Song (Mono),180055,0.65,0.306,9.0,-9.443,1.0,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,3SdTKo2uVsxFblQjpScoHy,180056.0,4.0,Ben E. King - Stand By Me (HQ Video Remastered In 1080p),Ben E. King,68392342,162000,3743
Somewhere Only We Know,0,Keane,71,Hopes and Fears (Deluxe Edition),237546,0.445,0.59,9.0,-6.747,1.0,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,5LOaKdW9D2Gl9neAN94NbR,237547.0,4.0,Keane - Somewhere Only We Know (Official Music Video),Keane,147451086,161900,178
Beautiful,55,Anne-Marie,79,Beautiful,194680,0.493,0.597,2.0,-6.944,1.0,0.305,0.337,0.0,0.0711,0.66,90.096,5yv6tEdYkY3EfWXGSMSnWj,194680.0,4.0,Anne-Marie - Beautiful [Official Video],ANNEMARIE,17396077,161800,7157
"David Stănuș - Eu n-am pe nimeni, Doamne",6,David Stanus,13,Vol. 5. Geneza,260823,0.277,0.491,5.0,-8.08,0.0,0.0255,0.617,8.47e-05,0.134,0.399,85.533,241sFCM2d9fXUUYJqT0O3f,260823.0,4.0,Sun Bed,David Staniforth,52002506,161800,-759
No Dey Form,60,Babyboy AV,50,No Dey Form,140540,0.741,0.705,0.0,-8.192,1.0,0.0371,0.295,0.0438,0.165,0.466,110.997,1a5glQzge8OW5w2izckOGN,140541.0,4.0,AV - No Dey Form (Official Video),AV,1852763,161800,-100
Meleğim,53,Soolking,69,Meleğim,221815,0.686,0.698,3.0,-4.675,0.0,0.07,0.119,0.0,0.323,0.55,94.958,0RyGkLUzlkmu6EZadbOgZa,221815.0,4.0,Meleğim,afjsool16 & DADJU,16709441,161800,-20
Break My Stride,0,Chateau Pop,27,80s Fitness Workout Songs,182000,0.967,0.4,2.0,-10.7,0.0,0.0458,0.277,0.0,0.0654,0.941,110.896,0NikjrfYO6WhZE6TFPrvuL,182000.0,4.0,Break My Stride,Chateau Pop,67999550,161800,1700
Replay,53,Maikel Delacalle,61,Replay,217103,0.726,0.8,11.0,-5.858,0.0,0.0588,0.203,0.000175,0.107,0.765,109.984,07w6jp4Fq8GGqhLoDYoVkb,217104.0,4.0,Maikel Delacalle - Replay,MaikelDelacalle,9020536,161700,-234
Tapão Na Raba,65,Raí Saia Rodada,60,Som No Talo,175046,0.808,0.796,1.0,-3.169,1.0,0.0305,0.462,0.000269,0.155,0.799,128.048,58pgi1RpcU2fVJsxhm7BIr,175047.0,4.0,Raí Saia Rodada - Tapão Na Raba (Clipe Oficial),Raí Saia Rodada,12551704,161700,100
Midnight City,75,M83,68,"Hurry Up, We're Dreaming",241440,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,1eyzqe2QqGZUmfcPZtrIyt,241440.0,4.0,M83 'Midnight City' Official video,M83,56279385,161600,-250
Ae Bhaiya Tu Hi Jaan Paran,8,Shivam Bihari,4,Tu Hi To Meri Jaan Hain Radha (Original Motion Picture Soundtrack),257071,0.624,0.842,5.0,-5.163,1.0,0.0799,0.139,0.0,0.332,0.928,85.029,0mxdt1CxpLcHWqRpVoQMaU,257071.0,4.0,original sound,Shivam Kashyap,9169207,161600,0
Ganpati Aaj Padharo,0,Kamlesh Barot,34,Ram Dhoon Lagi,256522,0.738,0.362,8.0,-14.229,1.0,0.0495,0.814,0.0,0.0815,0.688,109.28,4l7rVTpICX1tSdImZieRFk,256522.0,4.0,गणपति आज पधारो | Ganpati Aaj Padharo Shri Ramji ki Dhoon Mein | Ganesh Bhajan | Kamlesh Barot,Kamlesh Barot,12506216,161600,0
Unconditionally,0,Katy Perry,82,PRISM (Deluxe),228878,0.555,0.729,7.0,-4.813,1.0,0.0387,0.00357,0.0,0.209,0.369,129.003,2RPNCUaDL2ixoY9wGpoJoQ,228879.0,4.0,Katy Perry - Unconditionally (Official),Katy Perry,179478143,161500,600
Aweli,39,Barış Dede,18,Aweli,164317,0.72,0.54,5.0,-9.433,0.0,0.356,0.254,0.0,0.0915,0.158,130.111,6CHowNGrFCoFWS9OOj50Km,164317.0,4.0,Barış Dede - Aweli,Barış Dede,34826059,161450,-350
Indigo,53,88rising,64,Indigo,173473,0.819,0.664,7.0,-5.612,1.0,0.0828,0.0958,1.75e-06,0.263,0.71,144.988,1sOr5OXjbukTzBDgmvd6Fa,173473.0,4.0,NIKI - Indigo (Official Video),NIKI,72810723,161400,-1000
BLACK BALLOONS | 13LACK 13ALLOONZ,23,Denzel Curry,69,BLACK BALLOONS | 13LACK 13ALLOONZ (Love Below Remixes),209933,0.531,0.723,4.0,-7.648,1.0,0.207,0.169,0.0,0.17,0.659,99.893,46HJeviTNZPVbPqBpktrrZ,209933.0,4.0,"Denzel Curry - BLACK BALLOONS | 13LACK 13ALLOONZ ft. Twelve'len, GoldLink",TOPVIEW,41042090,161300,-300
"Boom, Boom, Boom, Boom!!",2,Vengaboys,61,Greatest Hits!,202583,0.801,0.947,11.0,-4.624,0.0,0.0387,0.0118,0.427,0.0248,0.968,138.489,65OXGbKBQ8gUyJvUd0jNpf,202583.0,4.0,"Vengaboys - Boom, Boom, Boom, Boom!!",Vengaboys,66960205,161300,-1058
Haruskah Aku Mati,29,Arief,56,Haruskah Aku Mati,282726,0.608,0.443,11.0,-9.52,0.0,0.023,0.324,6.12e-06,0.0722,0.116,92.021,0A6o7BROCBXZpSyFqZKpQH,282726.0,4.0,Arief - HARUSKAH AKU MATI   //   Aku mengalah kerana cinta kamu sengaja menggores luka,Arief,4613185,161280,517
Epic Emotional,47,AShamaluevMusic,38,Epic Inspirational Music,252069,0.551,0.34,0.0,-14.446,0.0,0.0293,0.58,0.936,0.103,0.139,125.055,7wH5TqLbDYRhvgbPi80JeT,252070.0,4.0,Epic Emotional,AShamaluevMusic,65616423,161200,5200
PUBG Theme - Remix,15,MAN!TH,4,PUBG Theme (Remix),83682,0.501,0.374,9.0,-19.923,0.0,0.0733,0.891,0.562,0.113,0.0913,129.976,7q3mZf73rQoK8AN5pvBTTt,83683.0,4.0,Damon Vacation PUBG VER,SyncxBLU ִ ࣪𖤐,23599119,161060,-560
Hidden In the Sand,77,Tally Hall,63,Marvin's Marvelous Mechanical Museum,112960,0.547,0.287,6.0,-12.28,1.0,0.149,0.514,0.774,0.119,0.177,120.792,0RjG5JmdOWXAR68dGlKBA5,112960.0,4.0,Tally Hall - Hidden in the Sand,Tally Hall,160534681,161032,343
Anti-Romantic,0,TOMORROW X TOGETHER,76,The Chaos Chapter: FREEZE,215188,0.641,0.489,0.0,-8.668,0.0,0.11,0.0509,0.0,0.071,0.206,142.977,6Aw4ogv0H5cbKfHDqIyruw,215188.0,4.0,TXT Anti-Romantic Lyrics (투모로우바이투게더 Anti-Romantic 가사) (Color Coded Lyrics),TOMORROW X TOGETHER,150942351,161000,-1300
Me Chama Miga,46,Luluca,29,Me Chama Miga,129557,0.934,0.917,10.0,-5.775,0.0,0.255,0.478,3.25e-06,0.256,0.554,103.006,3p4tC3Z2EegJivmSUGkZ62,129558.0,4.0,Luluca - Me Chama Miga (Clipe Oficial) | Luluca,Luluca,1193629,161000,-1234
Todo Mundo Menos Você,59,Marília Mendonça,79,Festa das Patroas 35%,206171,0.778,0.641,7.0,-5.258,1.0,0.0449,0.753,0.0,0.104,0.434,131.914,6H1OZfzhdwK4lmaPnOLJ0b,206171.0,4.0,Marília Mendonça & Maiara e Maraisa - Todo Mundo Menos Você,Maiara e Maraisa & marília mendonça,37679052,160900,100
Descansa Mi Amor,38,El Komander,67,Descansa Mi Amor,185483,0.424,0.459,7.0,-4.578,1.0,0.0324,0.589,0.00367,0.116,0.681,160.033,60F6vkPZ465MTtYbqiLOQn,185483.0,3.0,El Komander - Descansa Mi Amor (Video Oficial),Alfredito Komander,23148384,160900,4000
All of Me,46,John Legend,73,Valentine's Day - R&B Love,270413,0.327,0.267,8.0,-7.109,1.0,0.0326,0.914,0.0,0.136,0.332,85.328,4oyTkYNopVIPm7Ebah6H2F,270413.0,5.0,John Legend - All of Me (Official Video),John Legend,16163840,160800,173
STAY,0,BLACKPINK,82,SQUARE TWO,230400,0.628,0.433,1.0,-6.808,1.0,0.0383,0.569,7.71e-06,0.104,0.343,88.074,4TWHREp4wv0TmewqR6rgRd,230400.0,4.0,BLACKPINK - 'STAY' M/V,blackpinkofficial,55978370,160800,2100
Cadillac Assembly Line,51,Melvin Taylor,37,"Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]",318333,0.735,0.355,9.0,-19.032,0.0,0.0387,0.656,0.094,0.119,0.724,93.553,6QYEoTGa0Boucy6htF83tb,318333.0,4.0,original sound,casildaa,12220435,160800,-700
Smokin Out The Window,2,Bruno Mars,86,Smokin Out The Window,197442,0.627,0.618,2.0,-8.529,1.0,0.0437,0.0558,0.0,0.351,0.848,82.03,4iN16F8JtVxG2UTzp3avGl,197443.0,4.0,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Bruno Mars & Anderson Paak & Silk Sonic,234140366,160600,-850
Inta Eyh,59,Nancy Ajram,58,Ah W Noss,304720,0.744,0.716,2.0,-6.086,0.0,0.0318,0.0768,3.36e-06,0.0695,0.776,136.013,0NJyThbEN5v6vFWrsH5uPF,304720.0,4.0,Nancy Ajram - Inta Eyh,Nancy Ajram,22861713,160540,2240
Introspectii,17,Carbon A.S. Narcobranco,17,Reactii Adverse,192266,0.769,0.788,11.0,-9.295,1.0,0.413,0.0413,0.0,0.265,0.662,90.066,4jvirbO1mQX2jbxHlJKLAY,192267.0,4.0,original sound,carbonatedspace,8909731,160400,-500
Fire for You,74,Cannons,59,Shadows,231825,0.737,0.678,6.0,-7.011,0.0,0.0962,0.114,0.157,0.123,0.698,102.051,4o0LyB69tylqDG6eTGhmig,231826.0,4.0,Cannons - Fire for You (Official Video),Cannons,47792628,160400,1908
Location Unknown ◐ (feat. BEKA) - Brooklyn Session,70,HONNE,61,Love Me / Love Me Not (Sessions),328050,0.508,0.293,5.0,-7.47,1.0,0.0441,0.941,0.0,0.0787,0.395,91.509,43kiDtoYD0nDJYxzQwclpT,328050.0,4.0,HONNE - Location Unknown ◐ (feat. BEKA) (Brooklyn Session),HONNE,1033341,160400,-250
Shalala Lala,0,Vengaboys,61,Greatest Hits!,214819,0.75,0.902,2.0,-5.803,1.0,0.0328,0.0494,0.00369,0.04,0.973,124.017,6sQ41j7G8kyhirJxBoI6gs,214819.0,4.0,Vengaboys - Shalala lala,Vengaboys,3020698,160300,3880
Arabic Music,31,TimTaj,32,Middle Eastern Arabian Music,117800,0.711,0.587,1.0,-12.013,0.0,0.0472,0.13,0.881,0.208,0.295,106.008,5YDaLtGIvsNSFtyIufw5Wt,117800.0,4.0,Arabic Music,TimTaj,12324176,160300,2772
Like a Prayer,45,Madonna,79,Celebration (Belgium),342680,0.624,0.842,5.0,-5.285,1.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037,0jKVG8nTcH5ZVLwjW1tVbr,342680.0,4.0,Madonna - Like A Prayer (Official Video),madonna,44267317,160200,518
La Boca,70,Mau y Ricky,69,Para Aventuras y Curiosidades,206279,0.618,0.795,2.0,-1.8,1.0,0.113,0.0655,0.0,0.309,0.76,185.901,0UQwlF2pRkr1lMN6kNNUj3,206279.0,4.0,"Mau y Ricky, Camilo - La Boca (Official Video)",Mau y Ricky & Camilo,4571587,160200,373
ALEV ALEV,53,Zen-G,44,ALEV ALEV,174912,0.767,0.87,5.0,-5.001,1.0,0.0548,0.169,0.0,0.196,0.804,121.978,2uOLubhbj02hnelPTNRZvV,174912.0,4.0,Zen-G ft Ati242 - ALEV ALEV 🔥,ati242official & Zen-G,13277677,160200,-700
