,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,viral
2099,0.777,0.796,5.0,-3.528,1.0,0.182,0.00387,1.24e-05,0.0852,0.768,166.97,6xzQ1uSk2Rzz6Xdf8xBnWn,232176.327,4.0,0
2100,0.554,0.479,4.0,-11.772,0.0,0.0604,0.802,0.296,0.344,0.93,87.984,0QZy60JyuhKdv3hbwVniwQ,93387.755,4.0,1
2101,0.65,0.63,0.0,-6.451,1.0,0.0825,0.388,0.0,0.16,0.411,137.997,6YgOo0NyJJkhtekYN6a9bN,224783.67299999998,3.0,0
2102,0.712,0.455,11.0,-5.503,0.0,0.026,0.829,0.0,0.134,0.245,119.94,42WwtFZzZGTimVOkw6PnWg,242442.44900000002,4.0,1
2103,0.389,0.516,9.0,-11.351,1.0,0.0395,0.894,0.0668,0.0746,0.527,156.36,5PCyhhqUoJy54W2gnHbnq4,161071.02000000002,3.0,0
2104,0.627,0.566,3.0,-10.278,1.0,0.0377,0.631,0.0,0.196,0.463,117.952,1NAH5JianASChpPh5agdBX,256600.81600000002,4.0,1
2105,0.819,0.254,1.0,-10.3,0.0,0.247,0.198,4.71e-05,0.106,0.248,169.044,3sSags381KPFiIz546e0GK,153835.102,4.0,1
2106,0.83,0.422,4.0,-7.19,1.0,0.0359,0.799,0.0,0.218,0.536,125.118,3Gt12F2TnHKRzGC9owe7BW,107154.286,4.0,1
2107,0.833,0.748,1.0,-5.963,1.0,0.229,0.0331,1.44e-06,0.0728,0.484,119.925,4KrhaZm4JRkNO4HRdLvJIG,166739.59199999998,4.0,1
2108,0.611,0.7,9.0,-5.331,1.0,0.0436,0.0199,0.0,0.0549,0.213,104.981,4OZEu0Vwq0RB2LAq14v99n,220839.18399999998,4.0,1
2109,0.778,0.641,7.0,-5.258,1.0,0.0449,0.753,0.0,0.104,0.434,131.914,6H1OZfzhdwK4lmaPnOLJ0b,210207.347,4.0,0
2110,0.423,0.634,6.0,-5.877,0.0,0.0578,0.196,0.0,0.189,0.467,150.978,0lks2Kt9veMOFEAPN0fsqN,196048.98,4.0,1
2111,0.688,0.582,6.0,-10.668,0.0,0.0542,0.23,0.000157,0.0663,0.872,85.486,7pBrj5rt4SSxXwFKOyZfHR,223399.18399999998,4.0,1
2112,0.778,0.393,1.0,-8.917,1.0,0.202,0.000983,2.29e-06,0.113,0.224,142.066,2QYJAvLwNrFfmQAwT6Bt59,159294.694,4.0,0
2114,0.822,0.534,4.0,-7.645,0.0,0.338,0.0183,0.0,0.0848,0.431,124.019,5lH0a1PZW7b0tmD4Rw6i9B,205975.51,4.0,0
2115,0.821,0.509,4.0,-8.117,1.0,0.461,0.553,0.0,0.225,0.679,170.034,3LNiQtG73eBkTZyiPljetH,99944.49,4.0,0
2116,0.78,0.689,7.0,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,1xzi1Jcr7mEi9K2RfzLOqS,232594.28600000002,4.0,1
2117,0.772,0.683,7.0,-5.011,0.0,0.0728,0.573,7.67e-05,0.125,0.759,91.978,1VQI2F0o229lNoyFC9d6eh,258742.85700000002,4.0,1
2118,0.784,0.746,2.0,-9.267,1.0,0.0533,0.259,0.00107,0.375,0.667,149.957,6TAwLpBmMXQbLs8vgZ43xS,232228.571,4.0,0
2119,0.857,0.8,2.0,-4.035,1.0,0.0583,0.381,0.0,0.0913,0.966,121.996,79cuOz3SPQTuFrp8WgftAu,205191.837,4.0,1
2120,0.088,0.101,8.0,-24.504,1.0,0.0374,0.863,0.96,0.0968,0.0305,69.512,0t2GIaI9N1RMUh4GsQFMNl,106109.38799999999,4.0,0
2121,0.64,0.681,6.0,-5.362,1.0,0.0334,0.0438,0.0,0.166,0.676,118.062,5dONhl6aXFuN86UBdayF6W,173714.286,4.0,0
2122,0.334,0.387,2.0,-9.483,1.0,0.0332,0.755,3.94e-05,0.113,0.42,129.959,73y649QhnXdcm6fRdvfraO,255216.32700000002,1.0,0
2123,0.752,0.861,11.0,-6.852,1.0,0.0989,0.114,0.649,0.201,0.482,125.015,3ImnbJHoSy5uUhC0ydBVI9,192104.49,4.0,0
2124,0.858,0.668,1.0,-7.871,1.0,0.0489,0.000916,0.599,0.202,0.888,105.038,15ZKLcrqurhKOzX1ALdMcL,244244.89800000002,4.0,1
2125,0.474,0.477,9.0,-7.501,0.0,0.0295,0.755,0.0212,0.0959,0.17,99.0,7zEfPbCxwSJXB4DGDBOrjc,200724.898,3.0,0
2126,0.578,0.523,9.0,-5.119,0.0,0.0302,0.305,0.0,0.108,0.371,108.006,42OdOz68Ti3lKXVNcHZtxb,242860.408,4.0,1
2127,0.814,0.874,6.0,-5.316,1.0,0.0425,0.000222,0.522,0.276,0.434,123.992,1olCzMxaeiQKNO64ssWVGr,161175.51,4.0,0
2128,0.688,0.61,2.0,-5.612,1.0,0.0508,0.291,0.0,0.26,0.625,100.731,2R4jEUaQ1O8kR5anapYvbX,167549.388,3.0,1
2129,0.685,0.634,0.0,-7.86,1.0,0.0667,0.0442,0.129,0.368,0.849,151.269,5iwZcQwYIaMTF64kAw9lrS,268564.89800000004,3.0,0
2130,0.639,0.991,10.0,-3.106,0.0,0.0311,0.00889,0.0107,0.324,0.972,138.022,2p9InWsxSanp9HH1nQKN8H,217600.0,4.0,0
2131,0.653,0.704,7.0,-7.622,0.0,0.192,0.202,0.0,0.311,0.739,170.054,2NHNe4YiDnp9bMnfrdsfnF,151562.449,4.0,0
2132,0.888,0.834,11.0,-4.315,1.0,0.0809,0.296,0.000638,0.0801,0.795,112.957,7uF2XRp2srFB1mvTMEChoh,198817.959,4.0,0
2133,0.74,0.946,11.0,-2.699,0.0,0.0545,0.00662,0.0168,0.722,0.809,150.101,3JP0OmMcIZJ6PLCGPlDgLA,249208.163,4.0,0
2134,0.688,0.873,0.0,-5.441,1.0,0.149,0.162,0.0,0.0818,0.629,159.995,2wuTDLdFfKC80XktIUKxgq,148401.633,4.0,0
2135,0.511,0.903,10.0,-3.163,1.0,0.0397,0.052,0.000529,0.304,0.898,161.992,6NhpIdjYoufuNNlBsgOztc,228310.204,4.0,0
2136,0.859,0.46,11.0,-5.699,0.0,0.123,0.413,0.0,0.233,0.761,97.513,1PhmFufQowjegRYc4jAqOq,196362.449,4.0,0
2137,0.657,0.828,5.0,-5.544,1.0,0.0728,0.00847,0.0,0.326,0.566,115.954,0ccwMrlZONy5yXrirq7lTe,196963.265,4.0,0
2138,0.86,0.664,8.0,-4.329,1.0,0.0664,0.00618,9.79e-05,0.0503,0.663,127.994,4RoIvMdrpOZD3IG9gcJG0D,153600.0,4.0,0
2139,0.756,0.781,5.0,-7.838,1.0,0.0425,0.391,0.0161,0.207,0.966,91.52,39m3zbcQzjQ5r6s29G6yxY,161227.755,4.0,0
2140,0.717,0.796,9.0,-5.474,0.0,0.0599,0.345,0.0,0.0737,0.379,123.996,1ymsN94JMOSZncP5WETfSh,183275.102,4.0,0
2141,0.831,0.851,2.0,-3.397,1.0,0.207,0.552,0.0,0.106,0.496,119.958,4tZDUt8vHpvjfOXcHwOvtq,195448.163,4.0,0
2142,0.69,0.596,7.0,-8.087,0.0,0.33,0.508,0.0,0.344,0.544,91.804,5TZQdpK6xwY3QeS4AJz38P,190693.87800000003,4.0,1
2143,0.725,0.758,9.0,-7.849,0.0,0.102,0.0959,2.2e-05,0.703,0.598,132.025,6HhkLHmD3KGsdJ3P3rohHG,258690.612,4.0,1
2144,0.69,0.771,1.0,-4.939,1.0,0.157,0.0555,0.0,0.138,0.629,78.518,0lcJ1p6R8PWT5u7GW4J9YH,154697.143,4.0,1
2145,0.87,0.706,9.0,-5.395,0.0,0.126,0.0253,0.0063,0.0872,0.593,100.013,2rc7BkzO8qepMFAxHtOrXc,146076.73500000002,4.0,1
2146,0.878,0.946,11.0,-3.951,1.0,0.131,0.161,0.0422,0.0754,0.828,130.018,2agDFh9JC6ySYZSAmJNaDc,173426.939,4.0,0
2147,0.702,0.816,11.0,-3.17,1.0,0.03,0.0566,0.0,0.123,0.961,127.097,0oanVoO2VZ3ypnuSSpLD2T,210991.02,4.0,0
2148,0.838,0.711,0.0,-5.487,1.0,0.0855,0.0251,0.769,0.0961,0.291,123.985,5OJbBrGPY4scEGwMysuyLb,148166.531,4.0,0
2150,0.846,0.933,10.0,-5.815,1.0,0.0487,0.0164,0.286,0.107,0.954,130.065,0qcX3RGz46G35JkQS157oN,271830.20399999997,4.0,0
2151,0.87,0.419,1.0,-16.539,1.0,0.911,0.00672,0.0,0.0432,0.395,137.818,5JuKgBkx9z3dl4NL3HKSkF,137848.163,4.0,0
2152,0.813,0.627,11.0,-5.018,0.0,0.0486,0.0771,0.000616,0.131,0.801,130.011,127uq83uGFapbddqiMUKky,193253.878,4.0,0
2153,0.827,0.699,4.0,-4.802,0.0,0.0415,0.285,0.00915,0.3,0.806,136.996,5F3sqL2deoeV2kr8Vn9H4V,121887.34700000001,4.0,0
2154,0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,3k3NWokhRRkEPhCzPmV8TW,259004.082,4.0,1
2155,0.761,0.227,6.0,-11.341,1.0,0.0564,0.711,0.000203,0.0936,0.0939,117.024,6qA7BY2EsWb5QfUeFzyV7I,258168.163,4.0,1
2156,0.67,0.765,4.0,-6.402,0.0,0.101,0.00152,0.0,0.334,0.558,97.006,0sB1u0SeNKz7cF6CwYuHKP,254928.97999999998,4.0,0
2157,0.598,0.457,9.0,-6.081,0.0,0.0602,0.661,0.000331,0.146,0.225,146.052,7Es1aK2k61qHYtcqX0OflU,111046.531,4.0,1
2158,0.699,0.91,4.0,-4.405,0.0,0.036,0.217,2.66e-06,0.146,0.792,97.971,3bkBVEmRJuJZNh5iVgJkWm,239281.633,4.0,0
2159,0.498,0.598,4.0,-6.638,0.0,0.0377,0.00786,0.0,0.111,0.0573,140.078,1FpVJ7HpZInE2GvhVE2TwT,233848.163,4.0,0
2160,0.628,0.445,2.0,-7.657,1.0,0.0253,0.363,9.2e-05,0.118,0.114,147.986,4Tp1SRCTJ6LO8XA3i9vuAT,280293.878,4.0,0
2161,0.697,0.618,3.0,-5.355,0.0,0.0317,0.249,0.0,0.147,0.38,114.065,4j87e6euMOfqjz6Ge2eBnh,181028.571,4.0,0
2162,0.616,0.65,1.0,-7.341,0.0,0.212,0.296,4.63e-05,0.102,0.275,169.877,4SQxupnCXpSzkmcTkR7qZj,205244.082,4.0,0
2163,0.888,0.837,7.0,-5.947,1.0,0.272,0.0357,0.167,0.179,0.726,100.001,3iLUy0E1Jk5ayKG34Xb9XA,197328.98,4.0,0
2164,0.472,0.501,1.0,-8.458,0.0,0.0283,0.549,8.96e-05,0.107,0.347,99.816,4nAcExb3w5lk5LVGVULfcM,293877.551,4.0,1
2165,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,224365.714,4.0,0
2166,0.64,0.647,5.0,-8.114,0.0,0.186,0.124,0.0,0.0801,0.546,92.979,70eFcWOvlMObDhURTqT4Fv,198164.898,4.0,0
2167,0.739,0.911,1.0,-5.534,1.0,0.0739,0.844,0.0,0.311,0.938,129.931,4xzcXQrlMKwvv3kDpvBKWm,246622.041,4.0,0
2168,0.542,0.918,2.0,-3.82,1.0,0.0841,0.00206,0.0,0.242,0.818,153.025,6qb8Ox0ibVSHNp8K1qH7Gm,157204.898,4.0,0
2170,0.815,0.468,7.0,-7.924,1.0,0.226,0.151,1.17e-05,0.123,0.316,93.855,2ScqDQj39xCVINvUwT5oqk,160888.163,4.0,0
2171,0.806,0.847,2.0,-5.699,0.0,0.0529,0.0531,0.0116,0.286,0.71,174.004,63Kaskt6dmoNKDifEeKtLX,135340.408,4.0,0
2172,0.673,0.58,0.0,-6.029,0.0,0.0416,0.0692,8.52e-05,0.186,0.257,95.989,4k3uABcX9iaGlt5pRJhumi,175412.24500000002,4.0,0
2173,0.667,0.189,0.0,-11.255,1.0,0.0323,0.761,0.0,0.0922,0.227,115.856,5OwlACTNZUcSoVPQfppQZZ,159451.429,4.0,0
2174,0.734,0.832,11.0,-5.922,1.0,0.143,0.137,0.0,0.0303,0.703,160.03,5vZC5Xp2iJOMlFAvt48hXS,219689.796,4.0,1
2175,0.659,0.428,2.0,-9.234,0.0,0.607,0.374,4.77e-05,0.575,0.608,139.834,11CmMDtveGmILXjxudEi6X,69433.469,4.0,1
2176,0.778,0.755,4.0,-3.864,0.0,0.0814,0.0959,0.00201,0.0907,0.807,162.076,2ITEFGctJDOyEosJr7nsr3,141609.796,4.0,0
2177,0.495,0.357,11.0,-7.555,1.0,0.0439,0.968,0.00104,0.118,0.456,179.74,00nvL9u5K8jEJ6TSxGdtPK,250566.531,4.0,0
2178,0.66,0.87,3.0,-1.822,0.0,0.0601,0.0438,0.0138,0.122,0.807,170.193,48fKgzfvTU4U7eyRtIYaHP,185600.0,4.0,1
2179,0.56,0.77,11.0,-6.897,0.0,0.144,0.0372,0.49,0.301,0.18,126.085,74Zw6kNc2Rt4Qv6qWSOi5A,138135.51,4.0,1
2180,0.838,0.819,1.0,-4.004,1.0,0.0441,0.237,0.0,0.06,0.86,97.012,2youzOqsI9LpnMClGKsmG1,232594.28600000002,4.0,0
2181,0.583,0.918,6.0,-3.612,1.0,0.0518,0.288,0.0,0.0701,0.836,164.081,4wQUopWk9Ed7Ng5qpKN5qd,171833.469,4.0,0
2182,0.457,0.636,0.0,-3.41,1.0,0.0262,0.351,7.01e-06,0.111,0.238,144.686,3dNhdwu8RcaVdrDZ1cAtzx,220421.224,4.0,0
2183,0.456,0.113,2.0,-15.763,0.0,0.0334,0.915,0.0011,0.0959,0.327,108.536,0YBNpbrmpZdFRT0NFqii5C,156107.755,4.0,0
2184,0.66,0.733,0.0,-4.619,1.0,0.0359,0.248,8.96e-06,0.17,0.304,119.933,1LFVyrx9ZRJ2IyDLRPG8VK,220316.735,4.0,0
2185,0.835,0.381,9.0,-6.121,1.0,0.342,0.757,4.59e-06,0.121,0.31,154.973,27XMmSWSOXJ7eVb40tH93T,144953.469,4.0,0
2186,0.593,0.588,8.0,-5.431,1.0,0.168,0.608,0.0,0.275,0.964,103.422,7fc1AqUqE9LuTlxJTnA3Vr,189857.959,4.0,0
2187,0.537,0.74,11.0,-5.015,0.0,0.183,0.493,6.85e-06,0.154,0.507,107.224,5i9FixnaxqeYQaZxv7FmHb,169064.49000000002,4.0,0
2188,0.713,0.473,1.0,-4.903,1.0,0.945,0.321,0.0,0.0831,0.555,163.292,0Di2j1XzxMGu5z76h8grq0,185547.755,5.0,0
2189,0.697,0.803,1.0,-5.538,0.0,0.106,0.0633,0.0,0.181,0.936,145.022,7Eyfmn0zcgcjGUrWlFdgqa,134922.449,4.0,0
2190,0.886,0.677,10.0,-7.126,0.0,0.0708,0.332,0.000696,0.0938,0.966,136.012,60eXBqUAhP6tAKKoa6jSmd,170788.571,4.0,1
2191,0.504,0.76,4.0,-4.246,1.0,0.0426,0.286,0.0,0.151,0.64,183.933,1FP9s72rDYty6mfoOEYKnE,188342.85700000002,4.0,0
2192,0.757,0.58,5.0,-7.882,0.0,0.0267,0.107,1.03e-06,0.361,0.904,129.936,5bOJDeHAWRAO44v3dc7P7D,203755.10199999998,4.0,0
2193,0.207,0.425,10.0,-15.212,1.0,0.0444,0.79,0.773,0.107,0.184,140.966,0SHn0eO2VwwyylFXdlve8I,239699.592,4.0,0
2194,0.717,0.641,9.0,-10.267,1.0,0.0432,0.37,0.143,0.138,0.743,94.021,7HdSByM2uzvWHQVN6UDkY6,278517.55100000004,4.0,0
2195,0.636,0.789,10.0,-4.905,0.0,0.0892,0.0834,0.000896,0.391,0.4,128.028,6LUOMjoORvAkdhBYvESO46,219768.163,4.0,0
2196,0.749,0.952,10.0,-1.709,0.0,0.0387,0.00354,0.0117,0.0806,0.657,139.976,5uNfP0KvqbisJTIALcMNwJ,260702.041,4.0,1
2197,0.841,0.666,11.0,-3.96,0.0,0.0311,0.324,0.0,0.27,0.861,124.902,5fnbYKGq0zhFCCesNhiUE6,187115.102,4.0,0
2198,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,2dOTkLZFbpNXrhc24CnTFd,235702.857,4.0,0
2199,0.84,0.543,0.0,-4.941,1.0,0.0568,0.678,0.0,0.128,0.74,139.929,0OTtnwUO8natNWSwdZvXVF,224417.959,4.0,0
2200,0.585,0.662,5.0,-4.235,0.0,0.351,0.385,0.0,0.0966,0.533,169.239,2orGm2E68ODFYOURjaES62,223634.286,4.0,0
2201,0.604,0.893,6.0,-3.396,1.0,0.201,0.117,0.0,0.178,0.54,190.205,3Aqvi4EbJkpumX5z1dMUQs,213263.673,4.0,0
2202,0.905,0.647,10.0,-5.065,0.0,0.107,0.0187,0.0,0.282,0.367,130.97,2r6OAV3WsYtXuXjvJ1lIDi,190746.122,4.0,0
2203,0.714,0.638,6.0,-4.157,0.0,0.0621,0.694,0.0,0.365,0.798,98.01,1pFNuRW1pWWrDvw3d6HFfR,195631.02000000002,4.0,0
2204,0.578,0.537,9.0,-8.676,1.0,0.0832,0.162,0.0,0.076,0.25,83.909,3afkJSKX0EAMsJXTZnDXXJ,198635.10199999998,4.0,0
2205,0.862,0.5,2.0,-6.875,1.0,0.276,0.232,0.0,0.657,0.697,76.992,4ziiAuFyXiY1HNSLGM1xv8,199053.06100000002,4.0,0
2206,0.862,0.818,0.0,-2.92,0.0,0.0957,0.38,0.0,0.301,0.543,100.066,36EPfDEkfLYQLt8Fvced8x,170736.327,4.0,0
2207,0.928,0.355,8.0,-9.181,1.0,0.123,0.16,0.000329,0.094,0.0715,120.042,3yjpv3Rk2gkHhfhgBjiUKS,200907.755,4.0,0
2208,0.602,0.812,10.0,-5.269,0.0,0.0478,0.352,0.0,0.0956,0.251,130.1,2Q30uUj41ovOd8Xtfsbodg,207124.89800000002,4.0,0
2209,0.803,0.573,10.0,-6.963,1.0,0.0905,0.299,0.0,0.0893,0.587,94.986,4GGNl8jiANylTJj4hfzqP7,196649.796,4.0,0
2210,0.471,0.4,6.0,-8.323,0.0,0.0303,0.544,1.75e-06,0.102,0.0928,77.138,1UHgwDY61JIMcN2NAzcehC,225854.694,4.0,0
2211,0.665,0.197,6.0,-20.037,1.0,0.324,0.913,0.945,0.0569,0.393,142.149,4Uv8ugtDm9s78RoaqXzSDf,210755.918,4.0,1
2212,0.739,0.701,10.0,-5.542,0.0,0.0516,0.592,0.0,0.116,0.633,128.022,4EbAftNM732UGLF8gmIIsX,230765.714,4.0,0
2213,0.729,0.868,3.0,-3.319,1.0,0.0609,0.00939,0.0,0.283,0.632,124.957,0yIywEquxORnu1dR0WYsdN,186671.02,4.0,0
2214,0.909,0.449,8.0,-9.912,0.0,0.263,0.0323,0.0,0.087,0.685,95.001,42C9YmmOF7PkiHWpulxzcq,162847.347,4.0,1
2215,0.817,0.895,2.0,-6.044,1.0,0.0365,0.0121,0.808,0.0674,0.905,130.024,3C1a5pwNu5ECPOC59sYftH,202396.73500000002,4.0,0
2216,0.743,0.807,1.0,-3.78,1.0,0.0364,0.0435,0.0,0.309,0.899,144.062,3tCwjWLicbjsMCvXhN0WOE,224182.85700000002,4.0,0
2217,0.807,0.621,3.0,-5.848,1.0,0.0546,0.881,4.23e-06,0.0958,0.523,90.003,1wy4wcHsGYKI68BmtpDsnX,189727.347,4.0,1
2218,0.691,0.564,0.0,-4.606,1.0,0.0266,0.774,0.0,0.144,0.356,110.043,5Msoarj5hk9LguTtiIyqug,208195.918,4.0,0
2219,0.604,0.572,3.0,-5.753,1.0,0.207,0.317,0.0,0.0671,0.523,173.992,1UF1mEUnXlSznLSML0BKEm,255660.408,4.0,0
2220,0.76,0.467,1.0,-2.213,1.0,0.0371,0.866,0.00259,0.149,0.679,89.975,42oB2rIoWXxleQF9hRno0W,200489.796,5.0,0
2221,0.718,0.582,6.0,-6.731,1.0,0.148,0.0382,0.0,0.135,0.732,174.125,7usLAdO7mmvzlrRb6UnUHS,198582.857,4.0,1
2222,0.716,0.654,8.0,-6.702,0.0,0.279,0.249,0.0,0.127,0.958,180.11,64ImcY4fJhY243wr20SR3e,202579.592,4.0,0
2223,0.788,0.528,9.0,-7.693,1.0,0.0518,0.579,0.0,0.101,0.677,96.967,2ExrckON3Z1e95sxU9il2z,200542.041,4.0,1
2224,0.762,0.712,0.0,-5.119,1.0,0.0312,0.26,0.0,0.102,0.621,125.0,1JUxXaTW7ihP7lnlaJbhb1,237244.082,4.0,1
2225,0.645,0.918,5.0,-7.59,0.0,0.103,0.239,0.0,0.216,0.679,104.958,1gEgEdz2F4w1JLTy11Oyvx,235337.143,4.0,1
2226,0.912,0.528,5.0,-3.586,1.0,0.0559,0.672,1.19e-05,0.446,0.961,116.902,2fauBiF2Jh4NChuuw3AQw5,177005.714,4.0,0
2227,0.807,0.737,6.0,-7.777,1.0,0.0317,0.267,0.0,0.428,0.926,105.053,4sXc3d5u0z6N6xt3EW3xPS,189178.776,4.0,1
2228,0.658,0.723,1.0,-4.117,1.0,0.065,0.254,0.0,0.0828,0.217,87.993,0FpOSszlI29MFCyzTjCSXb,170083.265,4.0,0
2229,0.235,0.0612,9.0,-21.068,0.0,0.0513,0.000353,0.905,0.101,0.0371,31.653,4NCJ6irYDOuokhapQz5rZo,222066.93899999998,3.0,0
2230,0.886,0.525,5.0,-5.275,1.0,0.0509,0.198,6.51e-06,0.0602,0.695,95.054,32WhGDnDoV6SM5RFZM0hOf,214021.224,4.0,1
2231,0.706,0.674,9.0,-5.932,1.0,0.044,0.3,0.0,0.202,0.359,83.001,3sqRODOZ1Z6hR4F2tnFAlg,171206.53100000002,4.0,1
2232,0.764,0.715,8.0,-5.82,1.0,0.0405,0.433,0.0865,0.103,0.792,96.068,4GlQC1AXNosdfRqrL19NtI,233482.449,4.0,0
2233,0.728,0.398,0.0,-14.245,1.0,0.305,0.68,0.0,0.109,0.514,100.994,1hXOdJgkzPe418aVRWjU8Q,133276.73500000002,4.0,0
2236,0.801,0.589,7.0,-5.157,1.0,0.0484,0.0862,0.0,0.162,0.58,116.932,7dZTWyjCtbvEohEA59qzqP,180401.633,4.0,0
2237,0.709,0.459,9.0,-8.426,1.0,0.0422,0.0146,0.0,0.586,0.363,126.925,3IAP4FNOFSGiDsgZBhMBne,183771.429,4.0,0
2239,0.838,0.547,2.0,-6.658,1.0,0.0366,0.65,0.0,0.178,0.675,109.968,4604uf4SQtcgl9SxK2W9hb,150386.939,4.0,1
2240,0.811,0.7,0.0,-8.95,1.0,0.031,0.394,0.000904,0.0614,0.442,111.995,2KxWOm5WI09mbTyyK1OE76,177319.184,4.0,0
2241,0.716,0.805,4.0,-3.839,1.0,0.0856,0.014,3.1e-06,0.291,0.719,142.886,6tHWl8ows5JOZq9Yfaqn3M,135157.551,4.0,1
2242,0.788,0.789,0.0,-2.39,1.0,0.124,0.397,0.0,0.226,0.867,167.897,1LXb70u8SLsvBAPWHMCTMe,176587.75499999998,4.0,0
2243,0.514,0.481,6.0,-6.134,1.0,0.0328,0.811,5.74e-06,0.157,0.325,120.07,6Q8kkDZhvxQBpJmB3ShtRP,298266.122,3.0,1
2244,0.815,0.594,5.0,-6.311,1.0,0.0549,0.625,0.0,0.0784,0.774,134.982,2K0MskEf5lXMqtm7jbohWN,199340.408,4.0,0
2245,0.738,0.549,6.0,-9.704,1.0,0.0513,0.638,0.402,0.111,0.475,98.965,0vNY7uNEG8El6doRdP21D5,165120.0,4.0,0
2246,0.785,0.687,7.0,-5.362,0.0,0.0721,0.153,0.0,0.143,0.494,155.0,7h1s2Xghn2n0PPlQXZsSFr,140826.122,4.0,0
2247,0.747,0.612,1.0,-8.41,1.0,0.102,0.756,0.872,0.166,0.384,92.052,64jGuOtDCzIibE4fWOADuA,151875.918,4.0,0
2248,0.446,0.558,5.0,-5.51,0.0,0.0479,0.457,0.0,0.116,0.431,180.329,1Warn6ZbqZnD4ZpGiVvW4j,274337.95900000003,3.0,0
2249,0.598,0.775,1.0,-4.035,0.0,0.0545,0.022,0.0,0.0677,0.687,129.819,5SE57ljOIUJ1ybL9U6CuBH,233691.429,4.0,0
2250,0.806,0.637,6.0,-6.515,1.0,0.0881,0.232,0.0,0.071,0.674,140.053,4CWcaGtaOyAqBDKIeZMUe0,163030.204,4.0,0
2251,0.896,0.572,2.0,-6.675,1.0,0.0865,0.00905,0.876,0.306,0.101,134.015,1ncKCLLephzczOZsw7GXpD,201299.592,4.0,1
2252,0.455,0.559,8.0,-5.999,1.0,0.281,0.0673,0.00112,0.159,0.374,56.765,1HHjDa8PWdKS7ev114oOal,174210.612,3.0,1
2253,0.713,0.808,8.0,-4.568,1.0,0.0435,0.115,0.000503,0.169,0.733,96.978,1z0p8ODhL1aZFBengxPkZU,233848.163,4.0,1
2254,0.724,0.498,1.0,-4.563,0.0,0.347,0.29,0.0,0.0996,0.869,169.976,6vKTm5I3Nqpw6CJt7NgHLz,222380.408,4.0,1
2255,0.281,0.174,7.0,-12.669,1.0,0.0333,0.896,0.0,0.106,0.265,178.476,0qGWdzIbvxO1QsUiwfAoNz,247275.102,3.0,1
2256,0.617,0.152,4.0,-16.406,0.0,0.0703,0.992,0.952,0.0831,0.0613,84.905,3Gj6O55lCfX2FxxMRTE9m1,172878.367,4.0,0
2257,0.73,0.439,6.0,-9.864,0.0,0.0609,0.747,0.0,0.0988,0.615,130.09,3IJYUaN3tx04S4TYyZHKoP,148009.796,4.0,1
2258,0.652,0.823,7.0,-4.31,1.0,0.0585,0.053,0.0,0.355,0.353,131.831,79Djb1E319BwnYZ8cEA1mQ,170579.592,4.0,0
2259,0.778,0.756,1.0,-4.754,1.0,0.0385,0.126,2.2e-06,0.092,0.418,119.948,43JyIDsNx4pUOOUDcIV2Cr,248137.143,4.0,0
2260,0.75,0.617,6.0,-6.725,1.0,0.0318,0.00073,0.318,0.105,0.108,89.968,0HmONWWIU1FXkwWLDpqrjl,218096.327,4.0,1
2261,0.415,0.413,11.0,-8.026,0.0,0.0251,0.1,0.185,0.131,0.199,159.91,7jA1jlDbrCY6xHF0dZUhjy,188943.67299999998,4.0,0
2262,0.747,0.725,2.0,-2.564,0.0,0.363,0.551,0.0,0.0626,0.904,129.96,2Gjt4rUHBUH0rMKpBg0hF4,183327.347,4.0,1
2263,0.593,0.211,6.0,-11.279,0.0,0.0541,0.796,0.0,0.0743,0.253,165.644,2FIpETWj9LRDvTOfMqs7hz,169665.30599999998,4.0,0
2264,0.639,0.512,0.0,-5.133,0.0,0.0525,0.455,0.0,0.111,0.348,79.748,6KXTYXC1qxVGF0toANwIzP,185495.51,4.0,0
2265,0.763,0.879,8.0,-3.654,0.0,0.109,0.0824,7.16e-05,0.213,0.892,164.962,233lqmrvWyIC7u5GiAnTV4,149420.408,4.0,0
2266,0.596,0.387,0.0,-5.761,0.0,0.0336,0.892,0.0,0.154,0.634,154.027,0ljNY73gMeb1xD9aG2jWDz,206680.816,4.0,0
2267,0.306,0.31,11.0,-10.371,1.0,0.0336,0.603,2.72e-05,0.112,0.126,207.508,4kdl5LATOjf8q4bvubBlBI,216973.061,3.0,1
2268,0.746,0.728,11.0,-5.244,0.0,0.115,0.0924,0.0,0.653,0.27,99.971,1QbsDETzBpyj167mwUcPh9,187533.06100000002,4.0,0
2269,0.854,0.954,0.0,-1.185,0.0,0.246,0.543,0.0,0.201,0.67,114.609,4hEl2wrneFEJbJ6SDYWd2f,249547.755,5.0,1
2270,0.906,0.777,0.0,-8.604,1.0,0.0961,0.395,0.0,0.0939,0.6,119.05,1IF9jk21tdewf1LqxjB91x,137247.34699999998,4.0,1
