track_name,track_pop,artist,artist_pop,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,artist_name,total_likes_count,number_of_videos,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc
What A Wonderful World,7,Louis Armstrong,67,What A Wonderful World,0.399,0.258,5.0,-16.028,1.0,0.033,0.792,1.86e-06,0.128,0.192,108.174,1qCQTy0fTXerET4x8VHyr9,137520.0,3.0,Louis Armstrong,45578862,266592,0.30884695053100586,0.06315164268016815,1432.258147207396,1929.0243154593334,2681.0296215140042,0.0639164691369969,-4.628719806671143
CANCIÓN CON YANDEL,74,Yandel,78,LAS QUE NO IBAN A SALIR,0.75,0.741,9.0,-4.43,1.0,0.402,0.447,0.0,0.121,0.495,79.968,3pm4XtcsRIFFtH2UErk62R,209180.0,4.0,yandel & Bad Bunny,45562894,390700,0.3281940221786499,0.20731507241725922,1631.8716433052527,1971.45793034779,3576.3867074122,0.06765491969814241,0.6342689394950867
LEYENDAS,1,KAROL G,87,Tirate esos prohibidos,0.553,0.784,1.0,-5.458,1.0,0.114,0.0609,0.0,0.305,0.609,96.553,7FOwDBcfJ5LOfvgQPyGGLq,352093.0,4.0,Nicky Jam & wisinyyandeloficial & WISIN & yandel & Karol G,45398748,417000,0.3928234577178955,0.27145615220069885,2520.698539570916,2515.39782250197,5158.27297529569,0.1153664603690983,1.498360514640808
No Wahala,70,1da Banton,58,Original Vibe Machine,0.808,0.639,11.0,-7.244,0.0,0.147,0.621,0.0281,0.231,0.612,105.016,4vHy2IHzf3EabEa7oMpUZB,162286.0,4.0,1da Banton,45382191,350900,0.36251935362815857,0.3219228982925415,1596.1621274151566,2264.427680407063,3661.2611941877904,0.0445059667061726,3.8484489917755127
Stressed Out,88,Twenty One Pilots,78,Blurryface,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333.0,4.0,twenty one pilots,45369319,463888,0.3978555500507355,0.2577706277370453,2187.7451619120243,2365.6545698520868,4681.2425265002175,0.08432942204431114,3.6425421237945557
Hadal Ahbek,0,Issam Alnajjar,48,Hadal Ahbek,0.806,0.47,4.0,-9.985,1.0,0.0307,0.156,0.0,0.0884,0.442,95.003,0ymn3NBfT1W2QW0d7U5kHS,209684.0,4.0,Issam Alnajjar,45298804,298900,0.3510953187942505,0.13796252012252808,1440.859345762526,1730.9163000323013,2977.6069948178697,0.05645978709123452,-0.05629142001271248
ADMV,67,Maluma,82,PAPI JUANCHO,0.561,0.39,9.0,-4.959,1.0,0.0568,0.819,0.0,0.126,0.705,163.919,4j3iq13kHs5PB94jdTp3Y3,193700.0,4.0,Juan Luis,45229447,316600,0.26682397723197937,0.33735203742980957,1745.478826191272,2189.8464639718973,3669.244479247291,0.06362111944901316,0.6030265688896179
BB,60,MYA,60,SUENA MYA!,0.769,0.764,1.0,-4.709,1.0,0.181,0.137,0.0,0.088,0.846,88.06,3sVuWmggRqfAK3qk7OIEAz,156326.0,4.0,MYAMUSICA,45000019,149500,0.3293110728263855,0.2257784903049469,2429.685876309219,2627.7266063958937,5538.683175007256,0.09531480535265092,0.6205322742462158
Secret,59,The Pierces,41,Thirteen Tales Of Love And Revenge,0.577,0.486,9.0,-6.966,0.0,0.0548,0.0557,0.0,0.2,0.236,138.172,7eoC95sT8KxeZGPAikDOAm,229160.0,3.0,The Pierces,44962305,398600,0.37346869707107544,0.20217125117778778,1974.8232085708264,2127.163470780195,4011.7465748506434,0.08434472807420666,3.3165335655212402
Cabaré,0,Nêgo Jhá,42,O Pai Ta On,0.834,0.837,9.0,-2.404,0.0,0.0769,0.225,0.00392,0.248,0.709,134.996,3NYdvUDBa2Y5UNhqH4INC1,168882.0,4.0,Nêgo Jhá,44951826,378000,0.36291542649269104,0.3576907217502594,2031.4721733808283,2318.5856775907027,4212.174529556889,0.0814405506240325,4.9337358474731445
Wasted Love (feat. Lagique),71,Ofenbach,68,Wasted Love (feat. Lagique),0.734,0.855,6.0,-4.578,0.0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,2pPO9YecZimmuVQfIzfV6U,139563.0,4.0,Ofenbach,44774569,383000,0.389135479927063,0.21443676948547363,2322.097337664881,2454.9155264139863,5037.515372167061,0.08560945965557276,3.084949493408203
Date Ur Fada,48,Ebony,31,Bonyfied,0.895,0.657,2.0,-5.892,1.0,0.0683,0.255,0.0,0.277,0.929,105.1,1TlpbpfYVARNDAafsXN217,215693.0,4.0,Ebony,44735951,621720,0.35085898637771606,0.22248505055904388,2411.857444318975,2458.09746758881,4923.057730943426,0.1090668008054373,-0.1477302461862564
Я в моменте,56,Dzharakhov,42,Я в моменте,0.821,0.511,9.0,-9.634,0.0,0.164,0.412,4.49e-06,0.169,0.501,143.022,0sZ3fmbfUS5tMVzhXLXXPE,126625.0,4.0,Эльдар Джарахов & MARKUL,44682284,512000,0.3282398581504822,0.1429547816514969,1895.5513124539648,2269.785341663828,3969.509330253483,0.06759766380853328,-4.9953083992004395
Wait Another Day,61,Mike Williams,58,Wait Another Day,0.727,0.912,8.0,-3.594,0.0,0.0377,0.0272,0.000443,0.118,0.671,126.023,7qZOnik9K8Mv987ccBjwwj,179217.0,4.0,Mike Williams,44652440,266200,0.35693177580833435,0.20663678646087646,2401.41322585929,2285.696348461251,4853.891482515601,0.10744247200319272,1.0639182329177856
Gaddi Pichhe Naa,0,Khan Bhaini,58,Gaddi Pichhe Naa,0.535,0.546,11.0,-10.004,0.0,0.318,0.536,0.0,0.291,0.702,84.087,0KMxACWz7WJYy9wj7YVKKr,167444.0,4.0,Shipra Goyal,44608896,1831100,0.3469996154308319,0.11471640318632126,2467.1570112495056,2572.6155083699005,5325.413631285676,0.10543662623355263,-4.025925636291504
Hati Yang Kau Sakiti,32,Rossa,61,Platinum Collection Rossa,0.456,0.477,5.0,-8.061,0.0,0.0344,0.279,1.4e-05,0.123,0.337,80.988,7eLKonoVdN7U75hPTar88x,244240.0,4.0,Rossa,44525274,905025,0.30370283126831055,0.18371537327766418,1647.0399523336373,1959.2000421423309,3242.492893089082,0.06667722341815016,-1.6952258348464966
С какой стати?,21,Ksenon,24,С какой стати?,0.601,0.911,1.0,-4.158,1.0,0.42,0.0305,0.0,0.295,0.313,164.85,14mSn0rP9rIgv8mjUPCHJF,123536.0,4.0,Ksenon & XBRO,44518410,563910,0.4760732650756836,0.32905858755111694,2286.910824195681,2419.2050960523497,4788.762709673713,0.089961474155863,7.6536712646484375
เฮอร์ไมโอน้อง - Hermionong,60,TheChanisara,38,เฮอร์ไมโอน้อง (Hermionong),0.801,0.565,9.0,-5.87,0.0,0.0703,0.204,0.0,0.0763,0.783,97.977,6YArEquYF9TDuqofFO9CY7,216735.0,4.0,TheChanisara,44481773,178100,0.34313663840293884,0.1871652752161026,2020.7851487585033,2152.2601606506314,4159.874845805921,0.08523795774477554,-3.509467840194702
"The Business, Pt. II",59,Tiësto,82,"The Business, Pt. II",0.658,0.747,8.0,-6.567,0.0,0.0971,0.138,0.0,0.129,0.326,120.073,0SZPXD0uEl72YjUVY2K3E9,164268.0,4.0,business boy,44477148,1978764,0.4236155152320862,0.2325589656829834,2433.9475826677967,2799.488711566271,5876.343633220661,0.07837707708494582,6.0113019943237305
Без повода,41,Syava,32,Без повода,0.832,0.915,8.0,-5.063,1.0,0.184,0.434,2.8e-05,0.365,0.637,100.016,088twSfaFqXU46crgfOoxJ,183164.0,4.0,СЯВА,44422241,527800,0.44591236114501953,0.2530747056007385,2304.7988071828267,2405.7245603474234,4744.004646986262,0.09958688836348684,0.4976560175418854
Birthday,65,Katy Perry,82,PRISM (Deluxe),0.719,0.674,11.0,-5.122,1.0,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,2xLOMHjkOK8nzxJ4r6yOKR,215042.0,4.0,Katy Perry,44418415,2119000,0.4048970341682434,0.10322164744138718,2756.439811594417,2639.8561205845285,5740.4611215502855,0.1303004214638158,-3.4364144802093506
Paagal,60,Badshah,73,Paagal,0.687,0.854,11.0,-5.368,0.0,0.308,0.0619,0.000645,0.147,0.721,214.016,4gyPGtExOjj1rsByKW33LR,169907.0,4.0,badshah,44382489,1100000,0.4007118344306946,0.15565486252307892,2177.8556545198567,2005.3188000214975,4183.491369666699,0.11868560129643962,-4.78973913192749
All I Need,58,Slushii,56,All I Need,0.82,0.948,4.0,-3.154,1.0,0.092,0.00374,0.943,0.068,0.551,123.991,1gAPybZsQhhr7L8WgDneyj,225750.0,4.0,slushiimusic,44353038,183200,0.4021127223968506,0.22484543919563293,1966.7168065032363,1842.566126841466,3738.3857278262867,0.09459239853424922,-3.890814781188965
Survivor,3,2WEI,60,Sequels,0.348,0.547,7.0,-10.288,1.0,0.068,0.103,0.24,0.1,0.0947,132.941,29Y7wbrOvQlAwZQJM51ugW,195233.0,4.0,Destiny's Child,44329735,399200,0.4069141745567322,0.0934852585196495,1153.4499791971284,1836.1780037999888,2241.0781151739066,0.0399440139439822,0.9795065522193909
Мы открываем бизнес (Skit),46,SHOOVAL,30,Cricket Deluxe,0.845,0.254,11.0,-15.874,1.0,0.301,0.524,0.00155,0.118,0.319,96.05,0eEGnTuwqPIKV6xq0ekZJN,89156.0,4.0,SHOOVAL,44315040,371500,0.49823105335235596,0.13658080995082855,1590.5730389189525,2068.4076401940833,3415.8585114375724,0.05163328566418344,-1.0111722946166992
حلوة حياتي معاه,42,عبدالله ناصر,21,حلوة حياتي معاه - Single,0.714,0.87,2.0,-5.173,0.0,0.0882,0.245,5.88e-06,0.0889,0.916,127.999,0pyDBJEGh4vtREyHaAhxUf,238996.0,4.0,Abdallhnasser,44311187,1800000,0.350676029920578,0.17537692189216614,2239.8186273611873,2411.1507578043825,4632.7719862616095,0.09278628700657894,-3.1214420795440674
Năm Qua Đã Làm Gì (Lofi),5,Orinn,47,Năm Qua Đã Làm Gì (Remix),0.701,0.328,2.0,-10.804,1.0,0.0641,0.65,0.0,0.271,0.411,117.884,4tRm1n7J1fCcrCBb9MlOtH,248792.0,4.0,Noo Phước Thịnh,44280352,871400,0.32215625047683716,0.12058796733617783,1511.4601171234808,1968.2488200568507,2878.62009337812,0.05968595805921053,-6.408273220062256
Like a Prayer,45,Madonna,79,Celebration (Belgium),0.624,0.842,5.0,-5.285,1.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037,0jKVG8nTcH5ZVLwjW1tVbr,342680.0,4.0,madonna,44267317,160200,0.31882673501968384,0.056468963623046875,2060.9857386711965,1925.9758286806612,4063.679594152114,0.1172995552559017,-8.388662338256836
Ya Rabb,46,SHOLAWAT MUSIC PRO,31,Ya Rabb,0.61,0.394,0.0,-10.984,0.0,0.0278,0.858,0.0,0.143,0.373,112.037,772TFkWm5T9bpSglD38rTr,246480.0,4.0,Muhajir Lamkaruna,44256753,426400,0.24088430404663086,0.1417168378829956,1156.5909497996402,1544.1619705483938,2243.519767076238,0.05211722075754644,-1.157753586769104
Good Time,0,Owl City,67,The Midsummer Station,0.554,0.878,3.0,-4.271,1.0,0.134,0.0216,5.76e-06,0.362,0.682,126.045,5w6TVvv71F8px5cObg2xnx,205933.0,4.0,Carly Rae Jepsen & Owl City,44232206,1100000,0.4284975230693817,0.18145494163036346,2246.921153805233,2379.392709050071,4772.987805062403,0.09326398630998452,-0.16995415091514587
"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",64,Jason Derulo,77,"Colors (Coca-Cola® Anthem, 2018 FIFA World CupTM)",0.707,0.845,8.0,-3.478,1.0,0.201,0.0278,0.0,0.134,0.507,120.125,7wD6iRghe6SnKHkvHqpnC5,187390.0,4.0,Jason Derulo,44224808,461460,0.3710358738899231,0.29259565472602844,2279.479642554936,2497.1301972960837,5045.915321373718,0.09321731236696981,1.7719849348068237
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),0,Chris Brown,84,F.A.M.E. (Deluxe Version),0.767,0.677,11.0,-6.128,0.0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,1xBuAqZ1dET1Aq5p58pnxA,222587.0,4.0,chrisbrownofficial,44169010,182502,0.4468589723110199,0.3470459580421448,1781.6055843580382,2088.0704288239713,3727.1649623433873,0.06362376493566177,3.3213071823120117
Mobile Legend,31,Aisyah Jamilah,18,DJ Slow Akimilaku Terbarik,0.84,0.958,9.0,-0.474,1.0,0.0855,0.295,0.000905,0.269,0.967,131.993,3wm1fejiW5ZUJQZwGgXM8k,326769.0,4.0,Aisyah Jamilah,44113897,788200,0.3672269582748413,0.26425251364707947,3471.7124639789204,2803.3850033368494,6822.433745676519,0.20340863396139705,4.858874797821045
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,31,Riton,66,The Annual 2022 - Ministry of Sound - The Edit,0.827,0.798,2.0,-5.597,1.0,0.114,0.00735,7.94e-05,0.327,0.823,122.943,0o8Gug7eVtMIkEYErDcw3i,169054.0,4.0,Riton,44091615,208400,0.4460856020450592,0.2610951364040375,2746.202376499584,2565.213997605716,5569.424655784394,0.1318289458567144,1.2445086240768433
Gentleman,0,Dj Steven,0,Winter Dance Hits 2015,0.851,0.938,6.0,-4.555,1.0,0.0491,0.0102,0.000297,0.0716,0.939,129.833,6wuJ5u8LdmVoj9gP3Kt4Tm,189362.0,4.0,Dance Hits 2015,44086596,149000,0.4541180729866028,0.31410935521125793,2514.8391148486526,2580.8783808848657,5443.750415719331,0.09244728678889319,5.9005126953125
Victory,66,Two Steps from Hell,62,Battlecry,0.503,0.917,10.0,-6.111,1.0,0.0649,0.00903,0.326,0.162,0.266,119.993,2F9xBxKbx2M0pbgtSu8fLf,320467.0,4.0,Two Steps From Hell,44032734,391500,0.37953710556030273,0.13381431996822357,1266.3706665249988,1647.5798069838622,2575.4927596809694,0.04916901485100619,-1.0848184823989868
Broken,3,Deep13Bhai,15,Broken,0.669,0.715,11.0,-6.604,1.0,0.157,0.187,3.48e-06,0.229,0.778,149.961,6TgDiZaoQtSeFT6VsM8P9t,195200.0,4.0,Dhruv Singhal,44016563,856400,0.34679657220840454,0.15158018469810486,2560.9537217111592,2198.308103191428,4793.275182387408,0.14829823402428405,-6.147071361541748
Blueming,0,Shin Giwon Piano,47,IU Music Piano Collection,0.695,0.348,0.0,-11.74,1.0,0.0441,0.99,0.892,0.118,0.527,105.982,106AgYns21pPjSqojQjTBc,217358.0,4.0,IU,44003149,149800,0.22129519283771515,0.17147375643253326,710.8453156053627,631.4672150514402,1180.4886950796972,0.05457468889077012,-6.042151927947998
Lose Control (feat. Ciara & Fat Man Scoop),70,Missy Elliott,69,The Cookbook,0.904,0.813,4.0,-7.105,0.0,0.121,0.0311,0.00697,0.0471,0.81,125.461,0UaMYEvWZi0ZqiDOoHU3YI,226864.0,4.0,Missy Elliott & Ciara & Fatman Scoop,43951263,188700,0.4834469258785248,0.23566441237926483,2626.195210292272,2447.4286995711936,5205.876854108214,0.13608383320433437,2.881714105606079
ถ้าเขาจะรัก (ยืนเฉยๆเขาก็รัก),48,First Anuwat,51,ถ้าเขาจะรัก (ยืนเฉยๆเขาก็รัก),0.651,0.339,6.0,-11.037,1.0,0.03,0.813,5.62e-06,0.254,0.216,81.988,261cLiqJtmRlv8NNfl162N,207805.0,4.0,Firstt Anuwat,43824583,1500000,0.3084414601325989,0.12220173329114914,1244.2589261833484,1784.379659735337,2351.623280055752,0.045241411994485295,-6.508719444274902
100 Miles,46,SkinBone,26,100 Miles,0.435,0.888,11.0,-2.88,1.0,0.315,0.315,0.0,0.236,0.639,190.245,7ncAGukC3NJMqRl7592fGR,137848.0,4.0,SkinBone,43791932,186200,0.3614389896392822,0.12219096720218658,2263.3556634204356,2155.6716934821575,4535.526740956971,0.11600269990808823,-2.711930990219116
Genius,0,Sia,81,Genius,0.622,0.621,11.0,-4.924,0.0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,73F87Sqh6jQWucOOvz1WFx,213040.0,4.0,Labrinth & #LSD & Sia & Diplo,43766955,1689468,0.3917677700519562,0.22871960699558258,1914.8489909921545,2140.9142920391228,3881.9556930116823,0.07592036480505031,0.019457610324025154
Sound JJ Preset Viral,45,DJ USUP,43,Sound JJ Preset Viral,0.776,0.98,11.0,-6.661,0.0,0.0339,0.000445,0.28,0.111,0.736,142.0,040WmCUeW18DCNuKdqinTN,400854.0,4.0,DJ Opus,43725770,373700,0.47185787558555603,0.20673060417175293,2596.107454683266,2651.692985250785,5461.325309446353,0.12108203427341331,5.989808082580566
Why Do I Love You,61,Westlife,67,World of Our Own (Expanded Edition),0.648,0.7,10.0,-5.882,1.0,0.0249,0.0877,0.0,0.0992,0.743,94.972,5VOCNmhLyo0goDbA2DMAGs,218147.0,4.0,Westlife,43620262,3300000,0.3185892105102539,0.12842991948127747,2353.168894672606,2513.7304094783553,5114.019076226296,0.09864339444659442,-1.6452020406723022
DJ Duri Duri Yang Kau Tancapkan Di Hatiku Slow Bass,24,Yudha Paramata,43,DJ Duri Duri Yang Kau Tancapkan Di Hatiku Slow Bass,0.834,0.8,9.0,-3.302,1.0,0.0357,0.197,0.00141,0.114,0.825,113.001,7fDnklhoLlzRzAd3xbPP78,352627.0,4.0,Brewog Audio,43572256,211700,0.3656420409679413,0.2178967297077179,2010.1774801462745,2345.742762660787,4552.468305180317,0.07366093024380804,2.9955341815948486
Сияй,0,Ramil',51,Сияй,0.423,0.536,1.0,-5.474,1.0,0.056,0.286,7.37e-06,0.25,0.218,68.475,5ct1HcejSSMlu6vCyWGNXM,121800.0,5.0,ramilka_alimka,43570410,965100,0.30427446961402893,0.2158612757921219,1490.135596562425,1822.3794802714228,3067.3564521151798,0.05826136349893576,-2.262080430984497
เธอเชื่อเรื่องพรหมลิขิตหรือเปล่า [Destiny],47,Catchy,27,เธอเชื่อเรื่องพรหมลิขิตหรือเปล่า [Destiny],0.624,0.387,6.0,-9.247,1.0,0.041,0.782,2.73e-05,0.203,0.35,144.088,1vZPPkCUwCejpoPt9tzAFK,229167.0,4.0,CATCHY,43508125,554056,0.252185583114624,0.09942818433046341,1272.0479312674136,1543.9751578411388,2129.8579543736696,0.06446125042327787,-13.204654693603516
"Do You Want to Build a Snowman? - From ""Frozen""",43,Disney's Circle of Stars,21,"Do You Want to Build a Snowman? (From ""Frozen"")",0.357,0.375,9.0,-8.135,1.0,0.0372,0.782,0.0,0.139,0.279,131.99,1qpWVeUafgErnNFitsJmLq,151307.0,4.0,Kristen Bell & Agatha Lee Monn & Katie Lopez,43435053,214938,0.2584034502506256,0.11300023645162582,1876.1358373877592,2015.2675223511856,3511.562099397736,0.09856762015044504,-3.693704128265381
Dễ Đến Dễ Đi,42,Quang Hùng MasterD,32,Dễ Đến Dễ Đi,0.873,0.444,10.0,-7.139,1.0,0.0441,0.752,0.0393,0.0979,0.406,105.017,2VqK7TIkcS7QYyubTvXqOW,270048.0,4.0,Quang Hùng MasterD,43161212,597666,0.2556973397731781,0.0878785252571106,1452.258351544755,1690.3635095644936,2708.596121489817,0.06325188509820047,-13.280305862426758
แอวลั่นปัด,36,ปริม ลายไทย,14,แอวลั่นปัด,0.725,0.763,9.0,-5.452,0.0,0.0316,0.0495,0.116,0.113,0.67,155.989,5kxfhz4SnYghg03H5SR4iT,236154.0,4.0,ปริม ลายไทย,43128605,583400,0.3412778377532959,0.2295236438512802,1853.1484525598569,2137.4744214267953,4024.3464986606277,0.06863280494146672,2.955810308456421
DJ Lo Mati Gw Party Coy,0,Dj Gombal Remix,34,DJ Lo Mati Gw Party Coy,0.8,0.949,11.0,-3.03,0.0,0.046,0.0801,0.141,0.201,0.478,135.065,2AXdgNCRMUeHJCDwTH67E1,145489.0,4.0,Jeremya ginting & KARDUS DJ,43105676,1500000,0.4172676205635071,0.3027752935886383,2460.6930764891367,2616.965695681453,5437.4462871728665,0.11176311859036378,6.859273433685303
Bindik Bir Alamete Gideyoz Kıyamete,51,Cem Karaca,55,Bindik Bir Alamete,0.676,0.906,10.0,-6.891,1.0,0.0695,0.00789,0.0,0.343,0.659,130.05,0zLhtDb5qftpfQRknw5XIl,213055.0,4.0,Cem Karaca,43081582,314200,0.43773573637008667,0.18108336627483368,2600.460775881799,2637.533602911271,5619.395186952762,0.12132674178840944,3.340893268585205
A Thousand Miles,0,Vanessa Carlton,61,Be Not Nobody,0.559,0.845,11.0,-3.871,1.0,0.0379,0.222,0.0,0.164,0.304,94.915,5y69gQtK33qxb8a24ACkCy,237493.0,4.0,Vanessa Carlton,42877463,156048,0.2869563400745392,0.17993195354938507,2249.32387789975,2360.629004890746,4795.296003501113,0.09633898661232586,0.2986542880535126
Mar y Tierra,63,Santa Fe Klan,74,Mundo,0.701,0.496,11.0,-6.443,0.0,0.0507,0.368,0.0,0.128,0.534,136.138,5NOZMr9d0V5nN42BiRtL2p,187932.0,4.0,Santa Fe Klan,42833090,229600,0.33271998167037964,0.2305726259946823,2069.5847431904963,2333.4501062424006,4489.368686735076,0.08519355136174536,-0.27017742395401
Cinta Terakhirku - Piano Version,43,Bagas Ran,39,Cinta Terakhirku - Piano Version,0.534,0.198,7.0,-12.832,1.0,0.0316,0.918,0.000154,0.0992,0.451,76.517,4hvbcoxNrdnzTWwxQBSltr,258873.0,3.0,Bagasran,42810738,293100,0.34505021572113037,0.08563926070928574,1315.3253842885133,1586.1418613872913,2681.1421208337365,0.060387389947755415,-8.817036628723145
ยิ้ม,39,Legendboy,33,ยิ้ม,0.729,0.752,9.0,-5.009,1.0,0.0349,0.34,0.0,0.0925,0.716,90.012,4cBBAabMUztNQOMChTtegm,274667.0,4.0,LEGENDBOY,42781453,2300000,0.37425312399864197,0.26654312014579773,1987.1967430841894,2408.7264345237236,4447.106442289087,0.06940660978618421,5.447549819946289
ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว),72,เรนิษรา,55,ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว),0.579,0.341,7.0,-10.106,1.0,0.0272,0.521,0.103,0.147,0.375,90.061,7BUHKcrvmr9WIAgEBkwukl,270033.0,4.0,เรนิษรา,42780086,313100,0.3508206009864807,0.2059614360332489,1297.8840322198255,1717.009703664244,2750.579200957213,0.04620512498790635,3.4876577854156494
Вовки - Remix,13,NICHLAVA,4,Вовки,0.631,0.937,6.0,-4.177,1.0,0.0696,0.0184,0.00809,0.079,0.694,105.019,1jRq1F8mnxLfw9C8pmSBLL,210286.0,4.0,mazur4ik,42772982,211800,0.537737250328064,0.25565943121910095,2355.75251163424,2526.1049950731954,5227.872554436557,0.09035546270317338,5.701122760772705
Rudra Mantra,0,Yash Kumarr,2,Rudra (Original Motion Picture Soundtrack),0.695,0.896,2.0,-5.051,1.0,0.0601,0.122,4.45e-06,0.0749,0.593,108.773,2UZGYQiGsErJa5qrJ7wPqv,231236.0,3.0,Pankaj Saini,42749323,253200,0.4728940725326538,0.28638020157814026,1566.450927006307,2130.0811738913567,3443.8909118714814,0.04601638465967247,8.945160865783691
Тлеет,58,Bula,36,Тлеет,0.817,0.453,8.0,-6.907,1.0,0.204,0.067,5.88e-05,0.0856,0.442,158.057,0F7pTAMyTJFdvveeQ1GfVL,150580.0,4.0,Bula,42704158,904700,0.41552814841270447,0.2475663423538208,1798.4638619723296,2083.3186302675604,3954.7885859344765,0.0629965956366099,0.3007785379886627
I`m OK,51,Little Big,53,I`m OK,0.959,0.621,5.0,-6.683,0.0,0.0653,0.0173,0.000287,0.0241,0.854,123.969,6bkzn3e9gtiP0xJTJnQ2eM,187016.0,4.0,littlebig,42644217,783900,0.47657305002212524,0.2056940346956253,2807.4263356069505,2703.05434010383,5906.251785703488,0.11381412659636223,1.5910024642944336
Rooh,61,Tej Gill,42,Rooh,0.584,0.787,1.0,-4.247,0.0,0.0308,0.0986,0.0,0.0706,0.481,90.072,1QbftLk2fmvtjmQ6DTvbAB,208577.0,4.0,Tej Gill,42624385,1100000,0.3058461844921112,0.1975931078195572,2589.265145937086,2438.3695359123526,5142.36473815729,0.14183795562838622,-4.462966442108154
Me perdiste,65,Kim Loaiza,61,Me perdiste,0.788,0.725,1.0,-3.8,1.0,0.128,0.284,0.0,0.092,0.434,100.015,1znPo0QYH2TeIBrOCSfrqI,141198.0,4.0,Kimberly Loaiza,42607275,208000,0.3382602632045746,0.1693938672542572,1961.4739297427245,2100.615800221575,4018.7423658813855,0.0829494228303986,-5.688941478729248
La Bicicleta,62,Carlos Vives,71,El Dorado,0.736,0.964,0.0,-2.147,1.0,0.129,0.198,2.32e-06,0.336,0.953,179.935,0sXvAOmXgjR2QUqLK1MltU,227707.0,4.0,Carlos Vives & Shakira,42605905,312634,0.36489078402519226,0.2000366747379303,2294.065160309792,2316.0802634064944,4541.6433706372145,0.11128957648026316,-3.122704267501831
I Like Me Better,2,Lauv,74,I Like Me Better,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,1wjzFQodRWrPcQ0AnYnvQ9,197437.0,4.0,Lauv,42545621,224000,0.2746269702911377,0.16288578510284424,1927.2914697737249,2121.636501213249,4017.529873213163,0.07599519428453948,-7.997505187988281
100 Ways,64,Jackson Wang,63,100 Ways,0.801,0.783,7.0,-7.08,1.0,0.241,0.325,0.0,0.285,0.613,109.955,4mQMvcRtQou5yI8mjuJ1lf,168627.0,4.0,Jackson Wang 王嘉爾 잭슨,42455912,1400000,0.3287286162376404,0.2178935408592224,1833.5440389432558,2175.3210113861896,3995.367507225958,0.06738489109665248,1.7327842712402344
Binibini,67,Zack Tabudlo,70,Binibini,0.642,0.374,5.0,-10.606,1.0,0.032,0.423,1.54e-06,0.435,0.0979,129.863,2X5AFygz5SDYlXagyPw8kX,221538.0,4.0,Zack Tabudlo,42400777,736080,0.3085957169532776,0.07893121242523193,2050.5583660533016,2209.585090700187,4149.958239103618,0.10367511005224458,-13.130132675170898
Woman,43,BoA,52,WOMAN - The 9th Album,0.82,0.575,5.0,-4.385,0.0,0.0832,0.0725,0.0,0.0569,0.788,107.024,14rpBBTV0qi60Ex4jonuNi,170368.0,4.0,boakwon,42380026,214960,0.4012972414493561,0.2789267897605896,2069.4623345622185,2265.7574668487573,4318.2780546300555,0.07639693032846362,3.143409490585327
My House,60,Flo Rida,77,My House,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,3jomjC6H7YQBRr2CHPtc4y,192191.0,4.0,Flo Rida,42323434,276800,0.395313024520874,0.24498587846755981,2229.6929453330404,2377.151410407449,4840.920727614648,0.0940891891810178,3.3497886657714844
Better Together,77,Luke Combs,83,What You See Is What You Get,0.552,0.225,0.0,-11.501,1.0,0.0477,0.827,0.0,0.111,0.67,138.002,6gdLyYNuhWBzqwlOFSsXC7,219573.0,4.0,Luke Combs,42322730,227700,0.2667306959629059,0.10899237543344498,1894.941078708479,2004.2019105883219,3666.102831577738,0.08793087418972523,-8.30202579498291
Không Bằng - Rin Music Remix,0,Na,30,Không Bằng (Rin Music Remix),0.883,0.57,0.0,-8.277,0.0,0.0411,0.222,0.00993,0.196,0.544,132.011,0Sx4EKzhdNxFzquGRANPD3,250914.0,4.0,Na,42263056,426700,0.339751273393631,0.14772860705852509,2099.4450099736323,2291.670303323273,4404.406700488584,0.08293997466379643,-5.076312065124512
Vai dar merda,23,ROBEATS,5,Vai Dar Merda,0.8,0.892,9.0,-4.118,1.0,0.122,0.646,0.000947,0.117,0.932,160.088,6FGEhSe2Zksyuy7y9kcDrv,138000.0,4.0,ROBEATS,42256515,212200,0.44781774282455444,0.32985949516296387,2525.147136850962,2737.075419627393,5761.8234923749515,0.09422221936677631,4.125735759735107
